File,Mode,Chunks,Time (s),Outcome
856399094_1875_166_06.txt,parallel,6,65.97,✅ success
856399094_1875_166_10.txt,parallel,6,138.64,✅ success
856399094_1875_166_11.txt,parallel,6,140.55,✅ success
856399094_1875_166_19.txt,parallel,3,8.31,✅ success
856399094_1875_167_05.txt,parallel,5,21.78,✅ success
856399094_1875_167_08.txt,parallel,6,118.9,✅ success
856399094_1875_167_09.txt,parallel,6,176.28,✅ success
856399094_1875_167_10.txt,parallel,6,90.59,✅ success
856399094_1875_168_10.txt,parallel,6,114.32,✅ success
856399094_1875_170_06.txt,parallel,6,61.87,✅ success
856399094_1875_170_08.txt,parallel,6,143.05,✅ success
856399094_1875_170_09.txt,parallel,6,77.92,✅ success
856399094_1875_171_02.txt,parallel,6,28.75,✅ success
856399094_1875_171_09.txt,parallel,5,93.19,✅ success
856399094_1875_172_07.txt,parallel,6,67.03,✅ success
856399094_1875_172_08.txt,parallel,6,132.96,✅ success
856399094_1875_172_09.txt,parallel,5,116.92,✅ success
856399094_1875_172_10.txt,parallel,6,69.41,✅ success
856399094_1875_173_06.txt,parallel,6,71.18,✅ success
856399094_1875_173_10.txt,parallel,6,117.82,✅ success
856399094_1875_173_11.txt,parallel,6,129.83,✅ success
856399094_1875_173_12.txt,parallel,6,76.99,✅ success
856399094_1875_174_05.txt,parallel,6,45.61,✅ success
856399094_1875_175_09.txt,parallel,6,84.22,✅ success
856399094_1875_175_10.txt,parallel,6,113.04,✅ success
856399094_1875_175_14.txt,parallel,6,61.45,✅ success
856399094_1875_176_07.txt,parallel,6,75.86,✅ success
856399094_1875_176_10.txt,parallel,5,137.71,✅ success
856399094_1875_177_01.txt,parallel,4,17.38,✅ success
856399094_1875_177_07.txt,parallel,6,88.96,✅ success
856399094_1875_177_08.txt,parallel,5,97.87,✅ success
856399094_1875_177_12.txt,parallel,6,55.49,✅ success
856399094_1875_178_10.txt,parallel,6,95.19,✅ success
856399094_1875_178_11.txt,parallel,5,129.6,✅ success
856399094_1875_178_16.txt,parallel,6,63.96,✅ success
856399094_1875_179_09.txt,parallel,5,104.73,✅ success
856399094_1875_179_10.txt,parallel,6,76.46,✅ success
856399094_1875_180_07.txt,parallel,6,93.04,✅ success
856399094_1875_180_09.txt,parallel,6,80.58,✅ success
856399094_1875_181_05.txt,parallel,6,42.48,✅ success
856399094_1875_181_07.txt,parallel,5,100.66,✅ success
856399094_1875_181_08.txt,parallel,5,73.51,✅ success
856399094_1875_181_12.txt,parallel,5,49.66,✅ success
856399094_1875_182_04.txt,parallel,6,102.48,✅ success
856399094_1875_183_08.txt,parallel,6,149.61,✅ success
856399094_1875_184_05.txt,parallel,5,64.97,✅ success
856399094_1875_184_08.txt,parallel,5,139.65,✅ success
856399094_1875_185_06.txt,parallel,6,84.86,✅ success
856399094_1875_185_07.txt,parallel,6,116.7,✅ success
856399094_1875_185_08.txt,parallel,6,48.49,✅ success
856399094_1875_186_07.txt,parallel,5,127.21,✅ success
856399094_1875_186_12.txt,parallel,5,43.8,✅ success
856399094_1875_187_11.txt,parallel,6,178.15,✅ success
856399094_1875_187_12.txt,parallel,6,104.41,✅ success
856399094_1875_187_16.txt,parallel,6,46.8,✅ success
856399094_1875_188_07.txt,parallel,5,105.98,✅ success
856399094_1875_188_08.txt,parallel,6,76.46,✅ success
856399094_1875_189_06.txt,parallel,6,147.45,✅ success
856399094_1875_190_01.txt,parallel,5,40.65,✅ success
856399094_1875_190_09.txt,parallel,5,68.09,✅ success
856399094_1875_190_10.txt,parallel,6,109.73,✅ success
856399094_1875_191_07.txt,parallel,6,87.03,✅ success
856399094_1875_191_09.txt,parallel,5,102.94,✅ success
856399094_1875_191_10.txt,parallel,6,115.02,✅ success
856399094_1875_192_09.txt,parallel,5,236.93,✅ success
856399094_1875_192_10.txt,parallel,5,152.68,✅ success
856399094_1875_193_08.txt,parallel,6,122.17,✅ success
856399094_1875_194_12.txt,parallel,6,56.8,✅ success
856399094_1875_195_05.txt,parallel,6,40.45,✅ success
856399094_1875_196_05.txt,parallel,5,66.04,✅ success
856399094_1875_196_08.txt,parallel,7,69.48,✅ success
856399094_1875_197_05.txt,parallel,6,43.65,✅ success
856399094_1875_197_08.txt,parallel,6,135.62,✅ success
856399094_1875_197_09.txt,parallel,6,137.95,✅ success
856399094_1875_197_10.txt,parallel,5,96.26,✅ success
856399094_1875_197_14.txt,parallel,6,38.78,✅ success
856399094_1875_198_05.txt,parallel,6,75.89,✅ success
856399094_1875_198_08.txt,parallel,5,100.81,✅ success
856399094_1875_199_07.txt,parallel,5,90.96,✅ success
856399094_1875_200_07.txt,parallel,5,81.64,✅ success
856399094_1875_201_10.txt,parallel,5,109.8,✅ success
856399094_1875_203_05.txt,parallel,7,52.28,✅ success
856399094_1875_203_09.txt,parallel,6,100.0,✅ success
856399094_1875_204_07.txt,parallel,5,102.32,✅ success
856399094_1875_204_08.txt,parallel,5,156.58,✅ success
856399094_1875_205_05.txt,parallel,7,42.04,✅ success
856399094_1875_205_06.txt,parallel,7,76.15,✅ success
856399094_1875_206_06.txt,parallel,6,81.3,✅ success
856399094_1875_206_10.txt,parallel,6,97.31,✅ success
856399094_1875_206_11.txt,parallel,6,144.6,✅ success
856399094_1875_206_12.txt,parallel,5,54.36,✅ success
856399094_1875_207_16.txt,parallel,6,59.21,✅ success
856399094_1875_208_03.txt,parallel,6,25.81,✅ success
856399094_1875_208_07.txt,parallel,6,107.36,✅ success
856399094_1875_208_08.txt,parallel,6,164.97,✅ success
856399094_1875_208_09.txt,parallel,6,146.97,✅ success

Total runtime (s):,58360.08
